id,ligand,receptor,PKa
1428,Specs_5177.pdbqt,10341.pdbqt,2664.3112221601245
1429,Specs_18043.pdbqt,10341.pdbqt,3726.9582398412513
1430,Specs_22408.pdbqt,10341.pdbqt,3726.9582398412513
1431,Specs_20026.pdbqt,10341.pdbqt,5213.436630822327
1432,Specs_5411.pdbqt,10341.pdbqt,3726.9582398412513
1433,Specs_19201.pdbqt,10341.pdbqt,14270.290581532105
1434,Specs_8960.pdbqt,10341.pdbqt,5213.436630822327
1435,Specs_16767.pdbqt,10341.pdbqt,4407.976929287794
1436,Specs_1741.pdbqt,10341.pdbqt,6166.0761704557235
1437,Specs_16230.pdbqt,10341.pdbqt,1610.3882580155184
1438,Specs_84.pdbqt,10341.pdbqt,10201.481447637932
1439,Specs_21274.pdbqt,10341.pdbqt,10201.481447637932
1440,Specs_14177.pdbqt,10341.pdbqt,3151.1548141802195
1441,Specs_10739.pdbqt,10341.pdbqt,64624.306100410024
1442,Specs_2011.pdbqt,10341.pdbqt,4407.976929287794
1443,Specs_15825.pdbqt,10341.pdbqt,1904.6508792732627
1444,Specs_18427.pdbqt,10341.pdbqt,2252.683446901692
1445,Specs_12578.pdbqt,10341.pdbqt,7292.789388688664
1446,Specs_10526.pdbqt,10341.pdbqt,19961.923601646595
1447,Specs_7364.pdbqt,10341.pdbqt,16877.86865578235
1448,Specs_21733.pdbqt,10341.pdbqt,33026.05865576149
1449,Specs_27166.pdbqt,10341.pdbqt,12065.575188108609
1450,Specs_11720.pdbqt,10341.pdbqt,14270.290581532105
1451,Specs_9305.pdbqt,10341.pdbqt,2664.3112221601245
1452,Specs_19317.pdbqt,10341.pdbqt,12065.575188108609
1453,Specs_17726.pdbqt,10341.pdbqt,33026.05865576149
1454,Specs_15073.pdbqt,10341.pdbqt,5213.436630822327
1455,Specs_14532.pdbqt,10341.pdbqt,27923.635584104093
1456,Specs_13083.pdbqt,10341.pdbqt,23609.520965282318
1457,Specs_23438.pdbqt,10341.pdbqt,19961.923601646595
1458,Specs_17298.pdbqt,10341.pdbqt,23609.520965282318
1459,Specs_9598.pdbqt,10341.pdbqt,10201.481447637932
1460,Specs_24871.pdbqt,10341.pdbqt,5213.436630822327
1461,Specs_5050.pdbqt,10341.pdbqt,16877.86865578235
1462,Specs_12744.pdbqt,10341.pdbqt,12065.575188108609
1463,Specs_5759.pdbqt,10341.pdbqt,2252.683446901692
1464,Specs_23250.pdbqt,10341.pdbqt,8625.384376956097
1465,Specs_2395.pdbqt,10341.pdbqt,153.653899935154
1466,Specs_23208.pdbqt,10341.pdbqt,3151.1548141802195
1467,Specs_23307.pdbqt,10341.pdbqt,1904.6508792732627
1468,Specs_26695.pdbqt,10341.pdbqt,16877.86865578235
1469,Specs_23149.pdbqt,10341.pdbqt,2664.3112221601245
1470,Specs_16127.pdbqt,10341.pdbqt,4407.976929287794
1471,Specs_16269.pdbqt,10341.pdbqt,7292.789388688664
1472,Specs_8380.pdbqt,10341.pdbqt,3726.9582398412513
1473,Specs_10442.pdbqt,10341.pdbqt,64624.306100410024
1474,Specs_5497.pdbqt,10341.pdbqt,695.8356318112968
1475,Specs_16617.pdbqt,10341.pdbqt,2664.3112221601245
1476,Specs_14088.pdbqt,10341.pdbqt,3151.1548141802195
1477,Specs_19610.pdbqt,10341.pdbqt,7292.789388688664
1478,Specs_18519.pdbqt,10341.pdbqt,5213.436630822327
1479,Specs_7074.pdbqt,10341.pdbqt,7292.789388688664
1480,Specs_12406.pdbqt,10341.pdbqt,90399.38281672397
1481,Specs_3125.pdbqt,10341.pdbqt,5213.436630822327
1482,Specs_14113.pdbqt,10341.pdbqt,16877.86865578235
1483,Specs_13291.pdbqt,10341.pdbqt,23609.520965282318
1484,Specs_4044.pdbqt,10341.pdbqt,6166.0761704557235
1485,Specs_27014.pdbqt,10341.pdbqt,19961.923601646595
1486,Specs_25001.pdbqt,10341.pdbqt,54640.05233663085
1487,Specs_25793.pdbqt,10341.pdbqt,10201.481447637932
1488,Specs_8237.pdbqt,10341.pdbqt,16877.86865578235
1489,Specs_27496.pdbqt,10341.pdbqt,4407.976929287794
1490,Specs_14068.pdbqt,10341.pdbqt,4407.976929287794
1491,Specs_767.pdbqt,10341.pdbqt,19961.923601646595
1492,Specs_7130.pdbqt,10341.pdbqt,8625.384376956097
1493,Specs_28151.pdbqt,10341.pdbqt,6166.0761704557235
1494,Specs_7287.pdbqt,10341.pdbqt,4407.976929287794
1495,Specs_16650.pdbqt,10341.pdbqt,16877.86865578235
1496,Specs_16964.pdbqt,10341.pdbqt,12065.575188108609
1497,Specs_21082.pdbqt,10341.pdbqt,7292.789388688664
1498,Specs_25099.pdbqt,10341.pdbqt,19961.923601646595
1499,Specs_6827.pdbqt,10341.pdbqt,10201.481447637932
1500,Specs_10775.pdbqt,10341.pdbqt,10201.481447637932
1501,Specs_19059.pdbqt,10341.pdbqt,12065.575188108609
1502,Specs_11078.pdbqt,10341.pdbqt,2252.683446901692
1503,Specs_27923.pdbqt,10341.pdbqt,126454.71815120573
1504,Specs_3082.pdbqt,10341.pdbqt,497.43586144734644
1505,Specs_8931.pdbqt,10341.pdbqt,27923.635584104093
1506,Specs_23217.pdbqt,10341.pdbqt,2252.683446901692
1507,Specs_14366.pdbqt,10341.pdbqt,8625.384376956097
1508,Specs_6091.pdbqt,10341.pdbqt,19961.923601646595
1509,Specs_10336.pdbqt,10341.pdbqt,176890.54111266087
1510,Specs_6815.pdbqt,10341.pdbqt,6166.0761704557235
1511,Specs_24740.pdbqt,10341.pdbqt,27923.635584104093
1512,Specs_20521.pdbqt,10341.pdbqt,12065.575188108609
1513,Specs_22518.pdbqt,10341.pdbqt,10201.481447637932
1514,Specs_21087.pdbqt,10341.pdbqt,27923.635584104093
1515,Specs_14259.pdbqt,10341.pdbqt,5213.436630822327
1516,Specs_25260.pdbqt,10341.pdbqt,1904.6508792732627
1517,Specs_19841.pdbqt,10341.pdbqt,54640.05233663085
1518,Specs_20383.pdbqt,10341.pdbqt,14270.290581532105
1519,Specs_13840.pdbqt,10341.pdbqt,4407.976929287794
1520,Specs_22160.pdbqt,10341.pdbqt,33026.05865576149
1521,Specs_26090.pdbqt,10341.pdbqt,54640.05233663085
1522,Specs_19717.pdbqt,10341.pdbqt,2664.3112221601245
1523,Specs_12579.pdbqt,10341.pdbqt,8625.384376956097
1524,Specs_10607.pdbqt,10341.pdbqt,6166.0761704557235
1525,Specs_22324.pdbqt,10341.pdbqt,39060.83600928755
1526,Specs_10272.pdbqt,10341.pdbqt,8625.384376956097
1527,Specs_20691.pdbqt,10341.pdbqt,12065.575188108609
1528,Specs_28257.pdbqt,10341.pdbqt,2664.3112221601245
1529,Specs_5554.pdbqt,10341.pdbqt,46198.33464379458
1530,Specs_5685.pdbqt,10341.pdbqt,16877.86865578235
1531,Specs_3708.pdbqt,10341.pdbqt,2252.683446901692
1532,Specs_5488.pdbqt,10341.pdbqt,39060.83600928755
1533,Specs_12267.pdbqt,10341.pdbqt,8625.384376956097
1534,Specs_18604.pdbqt,10341.pdbqt,12065.575188108609
1535,Specs_26320.pdbqt,10341.pdbqt,1610.3882580155184
1536,Specs_19306.pdbqt,10341.pdbqt,16877.86865578235
1537,Specs_6423.pdbqt,10341.pdbqt,33026.05865576149
1538,Specs_11666.pdbqt,10341.pdbqt,46198.33464379458
1539,Specs_5995.pdbqt,10341.pdbqt,23609.520965282318
1540,Specs_12549.pdbqt,10341.pdbqt,1610.3882580155184
1541,Specs_13772.pdbqt,10341.pdbqt,14270.290581532105
1542,Specs_20841.pdbqt,10341.pdbqt,4407.976929287794
1543,Specs_25265.pdbqt,10341.pdbqt,7292.789388688664
1544,Specs_1063.pdbqt,10341.pdbqt,6166.0761704557235
1545,Specs_25626.pdbqt,10341.pdbqt,39060.83600928755
1546,Specs_7445.pdbqt,10341.pdbqt,23609.520965282318
1547,Specs_25148.pdbqt,10341.pdbqt,19961.923601646595
1548,Specs_25007.pdbqt,10341.pdbqt,5213.436630822327
1549,Specs_12711.pdbqt,10341.pdbqt,19961.923601646595
1550,Specs_24882.pdbqt,10341.pdbqt,5213.436630822327
1551,Specs_15983.pdbqt,10341.pdbqt,10201.481447637932
1552,Specs_28007.pdbqt,10341.pdbqt,7292.789388688664
1553,Specs_15029.pdbqt,10341.pdbqt,3726.9582398412513
1554,Specs_22557.pdbqt,10341.pdbqt,12065.575188108609
1555,Specs_21310.pdbqt,10341.pdbqt,1904.6508792732627
1556,Specs_7556.pdbqt,10341.pdbqt,14270.290581532105
1557,Specs_1410.pdbqt,10341.pdbqt,973.3661443093963
1558,Specs_14062.pdbqt,10341.pdbqt,5213.436630822327
1559,Specs_2505.pdbqt,10341.pdbqt,14270.290581532105
1560,Specs_17013.pdbqt,10341.pdbqt,76432.96007898776
1561,Specs_10608.pdbqt,10341.pdbqt,5213.436630822327
1562,Specs_15737.pdbqt,10341.pdbqt,2664.3112221601245
1563,Specs_17962.pdbqt,10341.pdbqt,46198.33464379458
1564,Specs_13327.pdbqt,10341.pdbqt,16877.86865578235
1565,Specs_9217.pdbqt,10341.pdbqt,8625.384376956097
1566,Specs_15670.pdbqt,10341.pdbqt,5213.436630822327
1567,Specs_10941.pdbqt,10341.pdbqt,33026.05865576149
1568,Specs_2884.pdbqt,10341.pdbqt,1904.6508792732627
1569,Specs_1907.pdbqt,10341.pdbqt,19961.923601646595
1570,Specs_24850.pdbqt,10341.pdbqt,76432.96007898776
1571,Specs_20074.pdbqt,10341.pdbqt,6166.0761704557235
1572,Specs_9692.pdbqt,10341.pdbqt,16877.86865578235
1573,Specs_16591.pdbqt,10341.pdbqt,16877.86865578235
1574,Specs_17382.pdbqt,10341.pdbqt,1610.3882580155184
1575,Specs_13446.pdbqt,10341.pdbqt,39060.83600928755
1576,Specs_19282.pdbqt,10341.pdbqt,10201.481447637932
1577,Specs_23890.pdbqt,10341.pdbqt,33026.05865576149
1578,Specs_20991.pdbqt,10341.pdbqt,126454.71815120573
1579,Specs_277.pdbqt,10341.pdbqt,3151.1548141802195
1580,Specs_1269.pdbqt,10341.pdbqt,588.3311966365632
1581,Specs_17717.pdbqt,10341.pdbqt,23609.520965282318
1582,Specs_12801.pdbqt,10341.pdbqt,90399.38281672397
1583,Specs_15629.pdbqt,10341.pdbqt,7292.789388688664
1584,Specs_15776.pdbqt,10341.pdbqt,1361.5882940939657
1585,Specs_27379.pdbqt,10341.pdbqt,23609.520965282318
1586,Specs_4201.pdbqt,10341.pdbqt,2252.683446901692
1587,Specs_2835.pdbqt,10341.pdbqt,8625.384376956097
1588,Specs_26839.pdbqt,10341.pdbqt,7292.789388688664
1589,Specs_11000.pdbqt,10341.pdbqt,12065.575188108609
1590,Specs_2115.pdbqt,10341.pdbqt,6166.0761704557235
1591,Specs_1166.pdbqt,10341.pdbqt,1904.6508792732627
1592,Specs_25272.pdbqt,10341.pdbqt,4407.976929287794
1593,Specs_1288.pdbqt,10341.pdbqt,3151.1548141802195
1594,Specs_26790.pdbqt,10341.pdbqt,7292.789388688664
1595,Specs_1357.pdbqt,10341.pdbqt,3151.1548141802195
1596,Specs_19271.pdbqt,10341.pdbqt,16877.86865578235
1597,Specs_1438.pdbqt,10341.pdbqt,10201.481447637932
1598,Specs_21117.pdbqt,10341.pdbqt,2664.3112221601245
1599,Specs_4300.pdbqt,10341.pdbqt,7292.789388688664
1600,Specs_5241.pdbqt,10341.pdbqt,5213.436630822327
1601,Specs_24956.pdbqt,10341.pdbqt,1610.3882580155184
1602,Specs_24544.pdbqt,10341.pdbqt,5213.436630822327
1603,Specs_11741.pdbqt,10341.pdbqt,39060.83600928755
1604,Specs_26746.pdbqt,10341.pdbqt,16877.86865578235
1605,Specs_19406.pdbqt,10341.pdbqt,2252.683446901692
1606,Specs_6285.pdbqt,10341.pdbqt,14270.290581532105
1607,Specs_19627.pdbqt,10341.pdbqt,1904.6508792732627
1608,Specs_20714.pdbqt,10341.pdbqt,33026.05865576149
1609,Specs_9747.pdbqt,10341.pdbqt,46198.33464379458
1610,Specs_945.pdbqt,10341.pdbqt,7292.789388688664
1611,Specs_9359.pdbqt,10341.pdbqt,7292.789388688664
1612,Specs_22176.pdbqt,10341.pdbqt,27923.635584104093
1613,Specs_28206.pdbqt,10341.pdbqt,23609.520965282318
1614,Specs_13371.pdbqt,10341.pdbqt,7292.789388688664
1615,Specs_5529.pdbqt,10341.pdbqt,3151.1548141802195
1616,Specs_25144.pdbqt,10341.pdbqt,54640.05233663085
1617,Specs_207.pdbqt,10341.pdbqt,6166.0761704557235
1618,Specs_17117.pdbqt,10341.pdbqt,33026.05865576149
1619,Specs_5143.pdbqt,10341.pdbqt,19961.923601646595
1620,Specs_21334.pdbqt,10341.pdbqt,2252.683446901692
1621,Specs_25431.pdbqt,10341.pdbqt,23609.520965282318
1622,Specs_12522.pdbqt,10341.pdbqt,33026.05865576149
1623,Specs_12301.pdbqt,10341.pdbqt,23609.520965282318
1624,Specs_24707.pdbqt,10341.pdbqt,10201.481447637932
1625,Specs_15727.pdbqt,10341.pdbqt,16877.86865578235
1626,Specs_6107.pdbqt,10341.pdbqt,46198.33464379458
1627,Specs_11671.pdbqt,10341.pdbqt,10201.481447637932
1628,Specs_13960.pdbqt,10341.pdbqt,6166.0761704557235
1629,Specs_26752.pdbqt,10341.pdbqt,4407.976929287794
1630,Specs_2832.pdbqt,10341.pdbqt,1361.5882940939657
1631,Specs_15651.pdbqt,10341.pdbqt,5213.436630822327
1632,Specs_2938.pdbqt,10341.pdbqt,3726.9582398412513
1633,Specs_12976.pdbqt,10341.pdbqt,4407.976929287794
1634,Specs_9620.pdbqt,10341.pdbqt,23609.520965282318
1635,Specs_20296.pdbqt,10341.pdbqt,39060.83600928755
1636,Specs_12287.pdbqt,10341.pdbqt,2664.3112221601245
1637,Specs_8809.pdbqt,10341.pdbqt,2664.3112221601245
1638,Specs_3087.pdbqt,10341.pdbqt,1151.2271487239407
1639,Specs_28171.pdbqt,10341.pdbqt,12065.575188108609
1640,Specs_15830.pdbqt,10341.pdbqt,5213.436630822327
1641,Specs_11452.pdbqt,10341.pdbqt,64624.306100410024
1642,Specs_28190.pdbqt,10341.pdbqt,4407.976929287794
1643,Specs_22549.pdbqt,10341.pdbqt,27923.635584104093
1644,Specs_19659.pdbqt,10341.pdbqt,1904.6508792732627
1645,Specs_11703.pdbqt,10341.pdbqt,64624.306100410024
1646,Specs_20896.pdbqt,10341.pdbqt,4407.976929287794
1647,Specs_2696.pdbqt,10341.pdbqt,3726.9582398412513
1648,Specs_19559.pdbqt,10341.pdbqt,54640.05233663085
1649,Specs_10623.pdbqt,10341.pdbqt,7292.789388688664
1650,Specs_13631.pdbqt,10341.pdbqt,8625.384376956097
1651,Specs_23947.pdbqt,10341.pdbqt,16877.86865578235
1652,Specs_5502.pdbqt,10341.pdbqt,3151.1548141802195
1653,Specs_3088.pdbqt,10341.pdbqt,1361.5882940939657
1654,Specs_155.pdbqt,10341.pdbqt,8625.384376956097
1655,Specs_2977.pdbqt,10341.pdbqt,1610.3882580155184
1656,Specs_2171.pdbqt,10341.pdbqt,12065.575188108609
1657,Specs_25801.pdbqt,10341.pdbqt,23609.520965282318
1658,Specs_10596.pdbqt,10341.pdbqt,8625.384376956097
1659,Specs_25663.pdbqt,10341.pdbqt,46198.33464379458
1660,Specs_14848.pdbqt,10341.pdbqt,7292.789388688664
1661,Specs_16937.pdbqt,10341.pdbqt,8625.384376956097
1662,Specs_26508.pdbqt,10341.pdbqt,16877.86865578235
1663,Specs_15778.pdbqt,10341.pdbqt,2664.3112221601245
1664,Specs_4843.pdbqt,10341.pdbqt,7292.789388688664
1665,Specs_25839.pdbqt,10341.pdbqt,19961.923601646595
1666,Specs_7877.pdbqt,10341.pdbqt,10201.481447637932
1667,Specs_18350.pdbqt,10341.pdbqt,19961.923601646595
1668,Specs_907.pdbqt,10341.pdbqt,16877.86865578235
1669,Specs_19491.pdbqt,10341.pdbqt,8625.384376956097
1670,Specs_25860.pdbqt,10341.pdbqt,23609.520965282318
1671,Specs_12042.pdbqt,10341.pdbqt,10201.481447637932
1672,Specs_28447.pdbqt,10341.pdbqt,12065.575188108609
1673,Specs_16563.pdbqt,10341.pdbqt,10201.481447637932
1674,Specs_4687.pdbqt,10341.pdbqt,7292.789388688664
1675,Specs_18497.pdbqt,10341.pdbqt,27923.635584104093
1676,Specs_1630.pdbqt,10341.pdbqt,2252.683446901692
1677,Specs_14169.pdbqt,10341.pdbqt,8625.384376956097
1678,Specs_16993.pdbqt,10341.pdbqt,27923.635584104093
1679,Specs_20926.pdbqt,10341.pdbqt,106917.85854164776
1680,Specs_13511.pdbqt,10341.pdbqt,19961.923601646595
1681,Specs_14341.pdbqt,10341.pdbqt,8625.384376956097
1682,Specs_9283.pdbqt,10341.pdbqt,2664.3112221601245
1683,Specs_5341.pdbqt,10341.pdbqt,39060.83600928755
1684,Specs_8236.pdbqt,10341.pdbqt,10201.481447637932
1685,Specs_6770.pdbqt,10341.pdbqt,14270.290581532105
1686,Specs_5825.pdbqt,10341.pdbqt,2252.683446901692
1687,Specs_27232.pdbqt,10341.pdbqt,6166.0761704557235
1688,Specs_15546.pdbqt,10341.pdbqt,6166.0761704557235
1689,Specs_21447.pdbqt,10341.pdbqt,3151.1548141802195
1690,Specs_11902.pdbqt,10341.pdbqt,46198.33464379458
1691,Specs_18359.pdbqt,10341.pdbqt,8625.384376956097
1692,Specs_27932.pdbqt,10341.pdbqt,14270.290581532105
1693,Specs_22664.pdbqt,10341.pdbqt,14270.290581532105
1694,Specs_12707.pdbqt,10341.pdbqt,27923.635584104093
1695,Specs_22963.pdbqt,10341.pdbqt,16877.86865578235
1696,Specs_23187.pdbqt,10341.pdbqt,3151.1548141802195
1697,Specs_2121.pdbqt,10341.pdbqt,8625.384376956097
1698,Specs_24652.pdbqt,10341.pdbqt,19961.923601646595
1699,Specs_24164.pdbqt,10341.pdbqt,39060.83600928755
1700,Specs_18000.pdbqt,10341.pdbqt,19961.923601646595
1701,Specs_2686.pdbqt,10341.pdbqt,3151.1548141802195
1702,Specs_12291.pdbqt,10341.pdbqt,10201.481447637932
1703,Specs_1732.pdbqt,10341.pdbqt,1361.5882940939657
1704,Specs_12253.pdbqt,10341.pdbqt,27923.635584104093
1705,Specs_4134.pdbqt,10341.pdbqt,4407.976929287794
1706,Specs_870.pdbqt,10341.pdbqt,7292.789388688664
1707,Specs_20182.pdbqt,10341.pdbqt,8625.384376956097
1708,Specs_17847.pdbqt,10341.pdbqt,23609.520965282318
1709,Specs_26780.pdbqt,10341.pdbqt,10201.481447637932
1710,Specs_11592.pdbqt,10341.pdbqt,12065.575188108609
1711,Specs_15470.pdbqt,10341.pdbqt,1151.2271487239407
1712,Specs_26381.pdbqt,10341.pdbqt,39060.83600928755
1713,Specs_25820.pdbqt,10341.pdbqt,54640.05233663085
1714,Specs_15164.pdbqt,10341.pdbqt,7292.789388688664
1715,Specs_8134.pdbqt,10341.pdbqt,2664.3112221601245
1716,Specs_9870.pdbqt,10341.pdbqt,10201.481447637932
1717,Specs_4767.pdbqt,10341.pdbqt,23609.520965282318
1718,Specs_12947.pdbqt,10341.pdbqt,4407.976929287794
1719,Specs_26398.pdbqt,10341.pdbqt,54640.05233663085
1720,Specs_15152.pdbqt,10341.pdbqt,3151.1548141802195
1721,Specs_5753.pdbqt,10341.pdbqt,23609.520965282318
1722,Specs_7031.pdbqt,10341.pdbqt,14270.290581532105
1723,Specs_15725.pdbqt,10341.pdbqt,7292.789388688664
1724,Specs_22768.pdbqt,10341.pdbqt,3151.1548141802195
1725,Specs_12081.pdbqt,10341.pdbqt,5213.436630822327
1726,Specs_11567.pdbqt,10341.pdbqt,7292.789388688664
1727,Specs_688.pdbqt,10341.pdbqt,1361.5882940939657
1728,Specs_11539.pdbqt,10341.pdbqt,19961.923601646595
1729,Specs_9706.pdbqt,10341.pdbqt,10201.481447637932
1730,Specs_23659.pdbqt,10341.pdbqt,2664.3112221601245
1731,Specs_17230.pdbqt,10341.pdbqt,46198.33464379458
1732,Specs_2141.pdbqt,10341.pdbqt,14270.290581532105
1733,Specs_26938.pdbqt,10341.pdbqt,19961.923601646595
1734,Specs_23886.pdbqt,10341.pdbqt,3151.1548141802195
1735,Specs_6549.pdbqt,10341.pdbqt,346133.5969358104
1736,Specs_10755.pdbqt,10341.pdbqt,14270.290581532105
1737,Specs_26385.pdbqt,10341.pdbqt,2664.3112221601245
1738,Specs_6158.pdbqt,10341.pdbqt,12065.575188108609
1739,Specs_24660.pdbqt,10341.pdbqt,23609.520965282318
1740,Specs_17185.pdbqt,10341.pdbqt,23609.520965282318
1741,Specs_6326.pdbqt,10341.pdbqt,4407.976929287794
1742,Specs_1707.pdbqt,10341.pdbqt,2252.683446901692
1743,Specs_25561.pdbqt,10341.pdbqt,4407.976929287794
1744,Specs_26986.pdbqt,10341.pdbqt,7292.789388688664
1745,Specs_23860.pdbqt,10341.pdbqt,14270.290581532105
1746,Specs_2312.pdbqt,10341.pdbqt,1361.5882940939657
1747,Specs_8381.pdbqt,10341.pdbqt,3151.1548141802195
1748,Specs_7278.pdbqt,10341.pdbqt,3726.9582398412513
1749,Specs_22475.pdbqt,10341.pdbqt,3151.1548141802195
1750,Specs_9769.pdbqt,10341.pdbqt,2664.3112221601245
1751,Specs_15409.pdbqt,10341.pdbqt,6166.0761704557235
1752,Specs_8511.pdbqt,10341.pdbqt,6166.0761704557235
1753,Specs_11472.pdbqt,10341.pdbqt,16877.86865578235
1754,Specs_1816.pdbqt,10341.pdbqt,2252.683446901692
1755,Specs_17104.pdbqt,10341.pdbqt,12065.575188108609
1756,Specs_24442.pdbqt,10341.pdbqt,1151.2271487239407
1757,Specs_14469.pdbqt,10341.pdbqt,27923.635584104093
1758,Specs_25664.pdbqt,10341.pdbqt,46198.33464379458
1759,Specs_20394.pdbqt,10341.pdbqt,10201.481447637932
1760,Specs_3052.pdbqt,10341.pdbqt,5213.436630822327
1761,Specs_25277.pdbqt,10341.pdbqt,3151.1548141802195
1762,Specs_23677.pdbqt,10341.pdbqt,4407.976929287794
1763,Specs_16557.pdbqt,10341.pdbqt,27923.635584104093
1764,Specs_19599.pdbqt,10341.pdbqt,46198.33464379458
1765,Specs_11459.pdbqt,10341.pdbqt,19961.923601646595
1766,Specs_20275.pdbqt,10341.pdbqt,3151.1548141802195
1767,Specs_16082.pdbqt,10341.pdbqt,1610.3882580155184
1768,Specs_26965.pdbqt,10341.pdbqt,2664.3112221601245
1769,Specs_11387.pdbqt,10341.pdbqt,16877.86865578235
1770,Specs_16966.pdbqt,10341.pdbqt,27923.635584104093
1771,Specs_25031.pdbqt,10341.pdbqt,1904.6508792732627
1772,Specs_26365.pdbqt,10341.pdbqt,1361.5882940939657
1773,Specs_20696.pdbqt,10341.pdbqt,8625.384376956097
1774,Specs_7749.pdbqt,10341.pdbqt,8625.384376956097
1775,Specs_3185.pdbqt,10341.pdbqt,12065.575188108609
1776,Specs_13984.pdbqt,10341.pdbqt,7292.789388688664
1777,Specs_15419.pdbqt,10341.pdbqt,6166.0761704557235
1778,Specs_26296.pdbqt,10341.pdbqt,3151.1548141802195
1779,Specs_13547.pdbqt,10341.pdbqt,16877.86865578235
1780,Specs_9853.pdbqt,10341.pdbqt,5213.436630822327
1781,Specs_10147.pdbqt,10341.pdbqt,7292.789388688664
1782,Specs_990.pdbqt,10341.pdbqt,5213.436630822327
1783,Specs_21327.pdbqt,10341.pdbqt,6166.0761704557235
1784,Specs_7204.pdbqt,10341.pdbqt,6166.0761704557235
1785,Specs_26403.pdbqt,10341.pdbqt,64624.306100410024
1786,Specs_2798.pdbqt,10341.pdbqt,2664.3112221601245
1787,Specs_19011.pdbqt,10341.pdbqt,1610.3882580155184
1788,Specs_3985.pdbqt,10341.pdbqt,3726.9582398412513
1789,Specs_19797.pdbqt,10341.pdbqt,8625.384376956097
1790,Specs_24564.pdbqt,10341.pdbqt,4407.976929287794
1791,Specs_18206.pdbqt,10341.pdbqt,7292.789388688664
1792,Specs_705.pdbqt,10341.pdbqt,3151.1548141802195
1793,Specs_1312.pdbqt,10341.pdbqt,497.43586144734644
1794,Specs_5257.pdbqt,10341.pdbqt,10201.481447637932
1795,Specs_23665.pdbqt,10341.pdbqt,1361.5882940939657
1796,Specs_19712.pdbqt,10341.pdbqt,12065.575188108609
1797,Specs_25556.pdbqt,10341.pdbqt,3151.1548141802195
1798,Specs_12452.pdbqt,10341.pdbqt,23609.520965282318
1799,Specs_21224.pdbqt,10341.pdbqt,19961.923601646595
1800,Specs_5116.pdbqt,10341.pdbqt,7292.789388688664
1801,Specs_28266.pdbqt,10341.pdbqt,2664.3112221601245
1802,Specs_15013.pdbqt,10341.pdbqt,5213.436630822327
1803,Specs_12030.pdbqt,10341.pdbqt,23609.520965282318
1804,Specs_28278.pdbqt,10341.pdbqt,2664.3112221601245
1805,Specs_23842.pdbqt,10341.pdbqt,19961.923601646595
1806,Specs_6062.pdbqt,10341.pdbqt,54640.05233663085
1807,Specs_19474.pdbqt,10341.pdbqt,106917.85854164776
1808,Specs_2184.pdbqt,10341.pdbqt,4407.976929287794
1809,Specs_4866.pdbqt,10341.pdbqt,8625.384376956097
1810,Specs_22825.pdbqt,10341.pdbqt,5213.436630822327
1811,Specs_21109.pdbqt,10341.pdbqt,8625.384376956097
1812,Specs_23959.pdbqt,10341.pdbqt,39060.83600928755
1813,Specs_12608.pdbqt,10341.pdbqt,4407.976929287794
1814,Specs_2470.pdbqt,10341.pdbqt,46198.33464379458
1815,Specs_12636.pdbqt,10341.pdbqt,33026.05865576149
1816,Specs_4473.pdbqt,10341.pdbqt,5213.436630822327
1817,Specs_3261.pdbqt,10341.pdbqt,3726.9582398412513
1818,Specs_26470.pdbqt,10341.pdbqt,3151.1548141802195
1819,Specs_35.pdbqt,10341.pdbqt,1904.6508792732627
1820,Specs_24098.pdbqt,10341.pdbqt,16877.86865578235
1821,Specs_1884.pdbqt,10341.pdbqt,4407.976929287794
1822,Specs_25100.pdbqt,10341.pdbqt,27923.635584104093
1823,Specs_17621.pdbqt,10341.pdbqt,8625.384376956097
1824,Specs_22927.pdbqt,10341.pdbqt,14270.290581532105
1825,Specs_22302.pdbqt,10341.pdbqt,4407.976929287794
1826,Specs_2918.pdbqt,10341.pdbqt,1904.6508792732627
1827,Specs_5633.pdbqt,10341.pdbqt,7292.789388688664
1828,Specs_16566.pdbqt,10341.pdbqt,16877.86865578235
1829,Specs_27104.pdbqt,10341.pdbqt,46198.33464379458
1830,Specs_8288.pdbqt,10341.pdbqt,14270.290581532105
1831,Specs_21535.pdbqt,10341.pdbqt,5213.436630822327
1832,Specs_8654.pdbqt,10341.pdbqt,484187.22649822664
1833,Specs_28064.pdbqt,10341.pdbqt,10201.481447637932
1834,Specs_11844.pdbqt,10341.pdbqt,6166.0761704557235
1835,Specs_16021.pdbqt,10341.pdbqt,2252.683446901692
1836,Specs_8671.pdbqt,10341.pdbqt,5213.436630822327
1837,Specs_21436.pdbqt,10341.pdbqt,19961.923601646595
